id,case_number,primary_type,location_description,arrest,area,ward,community_area,fbi_code,year,vict_age,vict_sex,victim_race,date_occ,time_occ,date_rptd,district,suspect_age,suspect_sex,suspect_race,case_status,crime_category,zip_code,priority_level,repeat_offense_flag
11947592,CPD180250,Theft,School,TRUE,North Side,W10,Austin,23H,2017,37,X,Hispanic,9999-12-31T00:00:00.000Z,1129,9999-12-31T00:00:00.000Z,D24,-1,M,Black,Under Investigation,Property,60608,Medium,FALSE
11947637,CPD111354,Assault,Alley,FALSE,West Side,W14,Unknown,13B,2008,32,F,Hispanic,9999-12-31T00:00:00.000Z,2342,9999-12-31T00:00:00.000Z,D03,76,X,White,Under Investigation,Violent,60601,Medium,FALSE
11947644,CPD644107,Theft,Retail Store,FALSE,South Side,Unknown,Unknown,23H,2019,64,F,White,9999-12-31T00:00:00.000Z,717,9999-12-31T00:00:00.000Z,D16,-1,F,Hispanic,Closed,Property,60619,Medium,FALSE
11947757,CPD255922,Battery,Apartment,FALSE,Downtown,W26,Humboldt Park,13A,2005,20,M,Unknown,9999-12-31T00:00:00.000Z,704,9999-12-31T00:00:00.000Z,D14,-1,X,Black,Closed,Violent,60615,High,FALSE
11947842,CPD996044,Fraud,Retail Store,FALSE,South Side,W22,Unknown,26A,2001,36,X,Unknown,9999-12-31T00:00:00.000Z,0:00,9999-12-31T00:00:00.000Z,D08,-1,M,Unknown,Under Investigation,Property,0,Medium,FALSE
11948089,CPD938022,Robbery,Public Transit,FALSE,South Side,W24,Englewood,120,2018,68,X,Hispanic,9999-12-31T00:00:00.000Z,429,9999-12-31T00:00:00.000Z,D16,20,X,Hispanic,Under Investigation,Violent,60622,High,FALSE
11948093,CPD939039,Assault,School,FALSE,South Side,W50,Lakeview,13B,2005,49,X,Black,9999-12-31T00:00:00.000Z,429,9999-12-31T00:00:00.000Z,D19,43,X,White,Under Investigation,Violent,0,Medium,TRUE
11948107,CPD600455,Theft,Residence,TRUE,South Side,W18,Humboldt Park,23H,2010,79,X,White,9999-12-31T00:00:00.000Z,916,9999-12-31T00:00:00.000Z,D05,55,M,Black,Under Investigation,Property,60615,Medium,FALSE
11948291,CPD094781,Robbery,Parking Lot,TRUE,Downtown,W35,Unknown,120,2015,63,M,Black,9999-12-31T00:00:00.000Z,320,9999-12-31T00:00:00.000Z,D11,19,F,Asian,Closed,Violent,60622,High,FALSE
11948375,CPD615528,Fraud,Residence,FALSE,Downtown,W1,Lakeview,26A,2001,33,X,Unknown,9999-12-31T00:00:00.000Z,528,9999-12-31T00:00:00.000Z,D18,43,F,Unknown,Under Investigation,Property,60601,Medium,TRUE
11948507,CPD261487,Theft,Retail Store,FALSE,Downtown,W3,Lakeview,23H,2011,22,Unknown,Black,9999-12-31T00:00:00.000Z,1641,9999-12-31T00:00:00.000Z,D18,21,Unknown,Black,Closed,Property,60629,Medium,FALSE
11948539,CPD614793,Robbery,Park,FALSE,Far South Side,W10,Loop,120,2003,23,X,Asian,9999-12-31T00:00:00.000Z,852,9999-12-31T00:00:00.000Z,D11,31,F,Asian,Under Investigation,Violent,60649,High,FALSE
11948680,CPD478195,Theft,Public Transit,FALSE,West Side,W1,Austin,23H,2009,33,M,White,9999-12-31T00:00:00.000Z,1145,9999-12-31T00:00:00.000Z,D11,44,M,White,Under Investigation,Property,60622,Medium,FALSE
11948804,CPD110799,Theft,Park,FALSE,West Side,W25,Humboldt Park,23H,2003,37,M,Black,9999-12-31T00:00:00.000Z,1515,9999-12-31T00:00:00.000Z,D05,-1,M,Black,Closed,Property,60622,Medium,FALSE
11949105,CPD079246,Theft,Parking Lot,FALSE,South Side,W8,Humboldt Park,23H,2016,35,M,Black,9999-12-31T00:00:00.000Z,1445,9999-12-31T00:00:00.000Z,D08,47,Unknown,Unknown,Under Investigation,Property,60629,Medium,FALSE
11949169,CPD544206,Trespassing,Alley,FALSE,North Side,W28,Loop,90J,2024,46,M,Hispanic,9999-12-31T00:00:00.000Z,1139,9999-12-31T00:00:00.000Z,D18,-1,M,White,Pending,Other,60615,Low,FALSE
11949187,CPD457751,Auto Theft,Alley,FALSE,North Side,W39,Austin,240,2012,27,X,White,9999-12-31T00:00:00.000Z,2238,9999-12-31T00:00:00.000Z,D11,66,Unknown,Hispanic,Under Investigation,Property,60612,Medium,FALSE
11949294,CPD936487,Robbery,Street,FALSE,Far South Side,W7,Loop,120,2006,79,M,Black,9999-12-31T00:00:00.000Z,323,9999-12-31T00:00:00.000Z,D08,-1,X,Asian,Open,Violent,60649,High,FALSE
11949370,CPD209820,Theft,Alley,TRUE,North Side,W34,Humboldt Park,23H,2008,26,M,White,9999-12-31T00:00:00.000Z,353,9999-12-31T00:00:00.000Z,D13,52,F,White,Open,Property,0,Medium,FALSE
11949388,CPD975559,Criminal Damage,Street,FALSE,North Side,W18,Humboldt Park,290,2021,61,F,Black,9999-12-31T00:00:00.000Z,247,9999-12-31T00:00:00.000Z,D25,66,M,Unknown,Closed,Property,60637,Medium,TRUE
11949840,CPD124478,Battery,Apartment,FALSE,South Side,W37,Loop,13A,2002,31,F,Black,9999-12-31T00:00:00.000Z,1125,9999-12-31T00:00:00.000Z,D24,57,M,Hispanic,Closed,Violent,60619,High,FALSE
11949858,CPD872320,Weapons Violation,Residence,FALSE,South Side,W18,Lakeview,520,2023,57,Unknown,White,9999-12-31T00:00:00.000Z,2143,9999-12-31T00:00:00.000Z,D17,55,X,Hispanic,Closed,Other,60612,Medium,TRUE
11949910,CPD931599,Robbery,Street,FALSE,Downtown,W34,Austin,120,2010,66,M,Hispanic,9999-12-31T00:00:00.000Z,436,9999-12-31T00:00:00.000Z,D15,-1,X,Unknown,Open,Violent,60615,High,FALSE
11949953,CPD582363,Criminal Damage,Parking Lot,TRUE,North Side,Unknown,Englewood,290,2003,63,M,White,9999-12-31T00:00:00.000Z,1217,9999-12-31T00:00:00.000Z,D14,46,X,Unknown,Under Investigation,Property,60629,Medium,FALSE
11950071,CPD561831,Battery,Bar,FALSE,North Side,W22,Austin,13A,2004,59,M,Black,9999-12-31T00:00:00.000Z,1756,9999-12-31T00:00:00.000Z,D21,78,X,Unknown,Open,Violent,60601,High,FALSE
11950173,CPD129048,Trespassing,Parking Lot,TRUE,South Side,W19,Lakeview,90J,2017,74,M,White,9999-12-31T00:00:00.000Z,921,9999-12-31T00:00:00.000Z,D16,68,F,White,Open,Other,60619,Low,FALSE
11950200,CPD103103,Battery,Unknown,TRUE,Far South Side,W26,Unknown,13A,2007,66,X,Black,9999-12-31T00:00:00.000Z,1903,9999-12-31T00:00:00.000Z,D21,-1,X,Black,Open,Violent,60615,High,FALSE
11950346,CPD506223,Battery,Bar,FALSE,South Side,W12,Englewood,13A,2010,65,X,Black,9999-12-31T00:00:00.000Z,2049,9999-12-31T00:00:00.000Z,D14,72,F,Unknown,Under Investigation,Violent,0,High,FALSE
11950440,CPD409326,Theft,Park,TRUE,Downtown,Unknown,Englewood,23H,2009,69,X,White,9999-12-31T00:00:00.000Z,0:00,9999-12-31T00:00:00.000Z,D12,75,Unknown,White,Open,Uncategorized,60601,Medium,FALSE
11950450,CPD744140,Drug Offense,Public Transit,FALSE,South Side,W43,Austin,35A,2013,67,X,Black,9999-12-31T00:00:00.000Z,1954,9999-12-31T00:00:00.000Z,D19,33,Unknown,Hispanic,Closed,Other,60601,Low,FALSE
11950716,CPD929107,Robbery,Park,FALSE,South Side,W47,Loop,120,2016,40,M,Black,9999-12-31T00:00:00.000Z,2126,9999-12-31T00:00:00.000Z,D20,19,F,Unknown,Pending,Violent,60622,High,FALSE
11950821,CPD330873,Criminal Damage,Park,FALSE,Downtown,W44,Lakeview,290,2011,70,X,Unknown,9999-12-31T00:00:00.000Z,557,9999-12-31T00:00:00.000Z,D25,22,X,Unknown,Under Investigation,Property,60619,Medium,FALSE
11950907,CPD853083,Burglary,Public Transit,FALSE,Downtown,W7,Lakeview,220,2010,60,X,Unknown,9999-12-31T00:00:00.000Z,940,9999-12-31T00:00:00.000Z,D03,34,X,Unknown,Under Investigation,Property,60625,Medium,FALSE
11950955,CPD399806,Drug Offense,Bar,TRUE,West Side,W3,Humboldt Park,35A,2010,29,F,Asian,9999-12-31T00:00:00.000Z,1517,9999-12-31T00:00:00.000Z,D10,45,M,Black,Pending,Other,60612,Normal,FALSE
11951045,CPD213561,Theft,Apartment,TRUE,Downtown,W49,Lakeview,23H,2011,59,F,Black,9999-12-31T00:00:00.000Z,1829,9999-12-31T00:00:00.000Z,D18,20,X,White,Open,Property,60649,Medium,FALSE
11951253,CPD447783,Arson,Bar,FALSE,West Side,W17,Austin,200,2024,42,Unknown,White,9999-12-31T00:00:00.000Z,1454,9999-12-31T00:00:00.000Z,D20,-1,M,Black,Open,Property,60612,Normal,FALSE
11951424,CPD159318,Criminal Damage,Alley,TRUE,Far South Side,W20,Lakeview,290,2014,55,F,Hispanic,9999-12-31T00:00:00.000Z,24,9999-12-31T00:00:00.000Z,D21,22,F,Black,Pending,Property,60612,Medium,FALSE
11951714,CPD449056,Fraud,Parking Lot,FALSE,Downtown,W34,Englewood,26A,2019,55,F,White,9999-12-31T00:00:00.000Z,322,9999-12-31T00:00:00.000Z,D07,78,F,Unknown,Under Investigation,Uncategorized,60649,Medium,FALSE
11951835,CPD197198,Theft,Bar,FALSE,Downtown,W45,Austin,23H,2008,40,F,Unknown,9999-12-31T00:00:00.000Z,2103,9999-12-31T00:00:00.000Z,D01,59,M,Hispanic,Open,Property,0,Medium,FALSE
11951903,CPD687331,Battery,Apartment,FALSE,Far South Side,W14,Loop,13A,2009,-1,F,Black,9999-12-31T00:00:00.000Z,426,9999-12-31T00:00:00.000Z,D23,18,M,Black,Pending,Violent,60608,High,FALSE
11951919,CPD378062,Disorderly Conduct,Residence,FALSE,West Side,W46,Austin,90C,2023,52,F,White,9999-12-31T00:00:00.000Z,1306,9999-12-31T00:00:00.000Z,D14,41,F,White,Open,Other,60622,Low,FALSE
11952058,CPD547839,Battery,Apartment,TRUE,North Side,W43,Austin,13A,2017,46,M,Black,9999-12-31T00:00:00.000Z,2359,9999-12-31T00:00:00.000Z,D20,56,F,Black,Closed,Violent,60649,High,FALSE
11952097,CPD033560,Fraud,Unknown,TRUE,North Side,W17,Englewood,26A,2017,34,X,White,9999-12-31T00:00:00.000Z,1223,9999-12-31T00:00:00.000Z,D01,-1,M,White,Under Investigation,Property,60608,Medium,TRUE
11952144,CPD704758,Battery,Parking Lot,TRUE,Far South Side,W41,Loop,13A,2022,76,M,Unknown,9999-12-31T00:00:00.000Z,2114,9999-12-31T00:00:00.000Z,D23,72,X,White,Open,Violent,60629,High,TRUE
11952278,CPD152153,Arson,Parking Lot,FALSE,Downtown,W14,Austin,200,2004,24,M,White,9999-12-31T00:00:00.000Z,1706,9999-12-31T00:00:00.000Z,D16,40,Unknown,Hispanic,Open,Property,60608,Normal,FALSE
11952326,CPD064604,Theft,Parking Lot,TRUE,West Side,Unknown,Unknown,23H,2023,-1,X,Black,9999-12-31T00:00:00.000Z,1027,9999-12-31T00:00:00.000Z,D04,59,X,Black,Open,Property,60637,Medium,FALSE
11952349,CPD368427,Trespassing,Unknown,FALSE,Far South Side,W20,Austin,90J,2022,65,M,Black,9999-12-31T00:00:00.000Z,443,9999-12-31T00:00:00.000Z,D07,-1,X,Black,Closed,Other,60601,Low,FALSE
11952406,CPD794007,Burglary,Residence,FALSE,South Side,W44,Humboldt Park,220,2008,39,M,White,9999-12-31T00:00:00.000Z,1121,9999-12-31T00:00:00.000Z,D06,39,X,Black,Pending,Property,60601,Medium,FALSE
11952437,CPD780421,Assault,Parking Lot,FALSE,West Side,W22,Lakeview,13B,2015,78,X,Black,9999-12-31T00:00:00.000Z,2326,9999-12-31T00:00:00.000Z,D16,38,X,White,Under Investigation,Violent,60649,Medium,FALSE
11952647,CPD103897,Burglary,Park,FALSE,Downtown,W4,Humboldt Park,220,2002,41,F,Asian,9999-12-31T00:00:00.000Z,1542,9999-12-31T00:00:00.000Z,D03,35,F,Hispanic,Open,Property,60622,Medium,FALSE
11952908,CPD541661,Battery,School,TRUE,North Side,Unknown,Loop,13A,2002,23,M,Black,9999-12-31T00:00:00.000Z,932,9999-12-31T00:00:00.000Z,D06,66,Unknown,Black,Pending,Violent,60601,High,FALSE
11952919,CPD027037,Battery,Residence,FALSE,South Side,Unknown,Englewood,13A,2022,66,X,Black,9999-12-31T00:00:00.000Z,58,9999-12-31T00:00:00.000Z,D03,30,M,Unknown,Under Investigation,Violent,60619,High,FALSE
11952954,CPD191974,Drug Offense,Residence,TRUE,Far South Side,W20,Unknown,35A,2010,63,X,White,9999-12-31T00:00:00.000Z,1604,9999-12-31T00:00:00.000Z,D12,45,Unknown,White,Under Investigation,Other,60625,Low,FALSE
11953062,CPD066438,Theft,Bar,FALSE,West Side,W29,Loop,23H,2014,33,F,Black,9999-12-31T00:00:00.000Z,2008,9999-12-31T00:00:00.000Z,D21,42,M,Other,Open,Property,60608,Medium,FALSE
11953217,CPD005313,Burglary,Park,FALSE,West Side,W22,Humboldt Park,220,2007,-1,X,Hispanic,9999-12-31T00:00:00.000Z,1334,9999-12-31T00:00:00.000Z,D15,-1,M,Hispanic,Open,Property,60625,Medium,FALSE
11953261,CPD576956,Trespassing,Apartment,TRUE,North Side,W46,Loop,90J,2022,22,X,White,9999-12-31T00:00:00.000Z,559,9999-12-31T00:00:00.000Z,D24,72,M,White,Closed,Other,0,Low,FALSE
11953338,CPD708521,Theft,Bar,FALSE,North Side,W33,Unknown,23H,2012,52,X,Black,9999-12-31T00:00:00.000Z,2021,9999-12-31T00:00:00.000Z,D22,67,F,White,Open,Property,60622,Medium,TRUE
11953483,CPD253871,Robbery,Apartment,FALSE,North Side,Unknown,Austin,120,2012,36,F,Hispanic,9999-12-31T00:00:00.000Z,1040,9999-12-31T00:00:00.000Z,D18,-1,X,Black,Under Investigation,Violent,60615,High,FALSE
11953652,CPD760249,Theft,Retail Store,FALSE,South Side,W4,Austin,23H,2015,32,F,White,9999-12-31T00:00:00.000Z,2301,9999-12-31T00:00:00.000Z,D23,58,M,Black,Closed,Property,60622,Medium,FALSE
11953709,CPD395658,Disorderly Conduct,Parking Lot,FALSE,South Side,W37,Lakeview,90C,2010,52,F,White,9999-12-31T00:00:00.000Z,1551,9999-12-31T00:00:00.000Z,D20,60,Unknown,White,Under Investigation,Other,60601,Low,FALSE
11953764,CPD418506,Theft,Bar,FALSE,South Side,W4,Humboldt Park,23H,2019,48,X,Hispanic,9999-12-31T00:00:00.000Z,438,9999-12-31T00:00:00.000Z,D13,48,X,Asian,Under Investigation,Property,60608,Medium,FALSE
11953766,CPD564406,Disorderly Conduct,Residence,FALSE,North Side,W13,Austin,90C,2001,57,M,Black,9999-12-31T00:00:00.000Z,1735,9999-12-31T00:00:00.000Z,D16,27,M,Black,Under Investigation,Other,60608,Low,FALSE
11953790,CPD221669,Fraud,School,FALSE,North Side,W19,Humboldt Park,26A,2014,75,F,Black,9999-12-31T00:00:00.000Z,1636,9999-12-31T00:00:00.000Z,D08,56,X,Unknown,Open,Property,60608,Medium,FALSE
11953853,CPD442993,Criminal Damage,Public Transit,FALSE,West Side,W42,Loop,290,2008,-1,X,White,9999-12-31T00:00:00.000Z,0:00,9999-12-31T00:00:00.000Z,D17,44,Unknown,Black,Open,Property,60622,Medium,FALSE
11953929,CPD925527,Trespassing,Street,FALSE,West Side,Unknown,Humboldt Park,90J,2019,56,Unknown,Asian,9999-12-31T00:00:00.000Z,1554,9999-12-31T00:00:00.000Z,D10,66,F,Black,Closed,Other,60649,Low,FALSE
11954003,CPD660181,Weapons Violation,Parking Lot,FALSE,Downtown,W3,Englewood,520,2024,-1,F,Black,9999-12-31T00:00:00.000Z,253,9999-12-31T00:00:00.000Z,D16,-1,X,Unknown,Open,Uncategorized,0,Medium,FALSE
11954282,CPD978775,Battery,Bar,FALSE,North Side,W21,Humboldt Park,13A,2010,69,X,White,9999-12-31T00:00:00.000Z,1626,9999-12-31T00:00:00.000Z,D03,37,X,Asian,Open,Violent,60615,High,FALSE
11954429,CPD309684,Fraud,Unknown,FALSE,Downtown,Unknown,Humboldt Park,26A,2022,27,X,Unknown,9999-12-31T00:00:00.000Z,2140,9999-12-31T00:00:00.000Z,D04,37,F,Hispanic,Under Investigation,Property,60615,Medium,FALSE
11954483,CPD619868,Robbery,Park,FALSE,West Side,W33,Loop,120,2004,25,X,White,9999-12-31T00:00:00.000Z,2048,9999-12-31T00:00:00.000Z,D14,60,Unknown,Black,Open,Violent,60612,High,FALSE
11954486,CPD058397,Robbery,Street,FALSE,West Side,W30,Austin,120,2001,53,F,White,9999-12-31T00:00:00.000Z,2252,9999-12-31T00:00:00.000Z,D13,36,M,Hispanic,Closed,Violent,60601,High,FALSE
11954585,CPD363252,Battery,Residence,FALSE,Downtown,W33,Englewood,13A,2023,19,F,Asian,9999-12-31T00:00:00.000Z,1511,9999-12-31T00:00:00.000Z,D16,-1,Unknown,White,Open,Violent,60612,High,FALSE
11954760,CPD248102,Theft,Public Transit,FALSE,Downtown,W41,Unknown,23H,2005,49,X,Hispanic,9999-12-31T00:00:00.000Z,603,9999-12-31T00:00:00.000Z,D08,-1,F,Unknown,Closed,Property,60625,Medium,FALSE
11954764,CPD819720,Battery,Apartment,TRUE,West Side,W6,Englewood,13A,2023,33,M,Asian,9999-12-31T00:00:00.000Z,2053,9999-12-31T00:00:00.000Z,D13,64,X,White,Open,Violent,60629,High,FALSE
11954987,CPD456800,Trespassing,Street,FALSE,South Side,W43,Humboldt Park,90J,2021,27,F,Black,9999-12-31T00:00:00.000Z,716,9999-12-31T00:00:00.000Z,D11,36,F,White,Closed,Uncategorized,60637,Low,TRUE
11955006,CPD886554,Theft,Public Transit,FALSE,Far South Side,W19,Loop,23H,2022,42,Unknown,White,9999-12-31T00:00:00.000Z,1357,9999-12-31T00:00:00.000Z,D23,24,F,White,Pending,Property,60615,Medium,FALSE
11955198,CPD668853,Assault,Bar,FALSE,Far South Side,W33,Humboldt Park,13B,2012,24,F,Hispanic,9999-12-31T00:00:00.000Z,1142,9999-12-31T00:00:00.000Z,D22,35,F,Unknown,Under Investigation,Violent,60612,Medium,FALSE
11955228,CPD230014,Theft,Residence,FALSE,Far South Side,W7,Austin,23H,2020,73,M,Black,9999-12-31T00:00:00.000Z,1535,9999-12-31T00:00:00.000Z,D21,-1,Unknown,Black,Under Investigation,Property,60619,Medium,FALSE
11955334,CPD055405,Arson,Alley,FALSE,South Side,W13,Austin,200,2009,73,X,White,9999-12-31T00:00:00.000Z,1504,9999-12-31T00:00:00.000Z,D25,44,X,Hispanic,Closed,Property,60608,High,FALSE
11955380,CPD006034,Theft,Retail Store,TRUE,North Side,W7,Loop,23H,2003,55,F,Black,9999-12-31T00:00:00.000Z,1806,9999-12-31T00:00:00.000Z,D25,32,M,White,Closed,Uncategorized,60608,Medium,FALSE
11955393,CPD049421,Burglary,Parking Lot,TRUE,Far South Side,W45,Humboldt Park,220,2021,29,F,Black,9999-12-31T00:00:00.000Z,2347,9999-12-31T00:00:00.000Z,D12,54,M,Black,Closed,Property,60601,Medium,FALSE
11955507,CPD772314,Criminal Damage,Retail Store,FALSE,North Side,W13,Unknown,290,2007,-1,M,Asian,9999-12-31T00:00:00.000Z,546,9999-12-31T00:00:00.000Z,D02,-1,M,Unknown,Closed,Property,60608,Medium,FALSE
11955862,CPD528100,Theft,Park,FALSE,Far South Side,W39,Englewood,23H,2005,72,X,Black,9999-12-31T00:00:00.000Z,1711,9999-12-31T00:00:00.000Z,D17,-1,X,White,Closed,Property,60625,Medium,FALSE
11955944,CPD549841,Criminal Damage,Street,FALSE,West Side,W3,Humboldt Park,290,2023,-1,M,White,9999-12-31T00:00:00.000Z,1143,9999-12-31T00:00:00.000Z,D23,37,X,Hispanic,Open,Property,60619,Medium,FALSE
11955972,CPD417519,Weapons Violation,Unknown,FALSE,Downtown,W21,Loop,520,2008,-1,M,Black,9999-12-31T00:00:00.000Z,1700,9999-12-31T00:00:00.000Z,D05,67,X,Hispanic,Under Investigation,Other,60625,Medium,FALSE
11956035,CPD066751,Battery,Park,FALSE,Far South Side,W44,Loop,13A,2013,69,X,Black,9999-12-31T00:00:00.000Z,1010,9999-12-31T00:00:00.000Z,D10,22,F,Hispanic,Closed,Violent,0,High,FALSE
11956097,CPD803516,Assault,Public Transit,FALSE,West Side,W16,Austin,13B,2009,32,F,White,9999-12-31T00:00:00.000Z,1519,9999-12-31T00:00:00.000Z,D17,71,M,Black,Under Investigation,Violent,60601,Medium,FALSE
11956172,CPD310233,Battery,School,FALSE,South Side,W2,Englewood,13A,2016,30,Unknown,Hispanic,9999-12-31T00:00:00.000Z,2346,9999-12-31T00:00:00.000Z,D08,39,F,White,Under Investigation,Violent,60612,High,FALSE
11956225,CPD629317,Trespassing,Apartment,FALSE,West Side,W28,Austin,90J,2005,67,M,Unknown,9999-12-31T00:00:00.000Z,151,9999-12-31T00:00:00.000Z,D04,75,X,White,Open,Other,60629,Low,FALSE
11956381,CPD861673,Disorderly Conduct,Apartment,FALSE,West Side,W39,Lakeview,90C,2011,63,F,Black,9999-12-31T00:00:00.000Z,756,9999-12-31T00:00:00.000Z,D04,67,M,White,Closed,Uncategorized,60637,Low,FALSE
11956404,CPD816716,Robbery,Residence,FALSE,Far South Side,W19,Englewood,120,2022,-1,M,Black,9999-12-31T00:00:00.000Z,316,9999-12-31T00:00:00.000Z,D11,73,X,Black,Open,Violent,60619,High,FALSE
11956488,CPD719764,Assault,Bar,FALSE,West Side,W19,Loop,13B,2018,30,F,Hispanic,9999-12-31T00:00:00.000Z,0:00,9999-12-31T00:00:00.000Z,D10,74,X,White,Closed,Violent,60637,Medium,FALSE
11956714,CPD698607,Theft,Parking Lot,FALSE,West Side,W8,Englewood,23H,2008,55,F,Unknown,9999-12-31T00:00:00.000Z,2126,9999-12-31T00:00:00.000Z,D16,62,Unknown,Black,Under Investigation,Property,60615,Medium,FALSE
11956742,CPD534734,Criminal Damage,Street,FALSE,North Side,W46,Austin,290,2012,66,X,White,9999-12-31T00:00:00.000Z,1758,9999-12-31T00:00:00.000Z,D08,79,X,White,Closed,Property,60622,Medium,FALSE
11956884,CPD595105,Theft,Public Transit,FALSE,North Side,W43,Humboldt Park,23H,2015,61,F,White,9999-12-31T00:00:00.000Z,1520,9999-12-31T00:00:00.000Z,D20,73,M,Hispanic,Under Investigation,Property,60601,Medium,FALSE
11957023,CPD004788,Robbery,Alley,TRUE,Far South Side,W50,Austin,120,2010,35,F,Black,9999-12-31T00:00:00.000Z,1247,9999-12-31T00:00:00.000Z,D06,39,M,Black,Closed,Violent,60622,High,FALSE
11957068,CPD487461,Criminal Damage,Park,FALSE,Far South Side,W21,Lakeview,290,2018,33,M,Hispanic,9999-12-31T00:00:00.000Z,909,9999-12-31T00:00:00.000Z,D15,59,F,White,Closed,Property,60625,Medium,TRUE
11957182,CPD333954,Battery,School,TRUE,North Side,W33,Humboldt Park,13A,2020,30,F,Black,9999-12-31T00:00:00.000Z,1155,9999-12-31T00:00:00.000Z,D11,72,Unknown,Black,Closed,Violent,60612,High,FALSE
11957206,CPD456387,Theft,Retail Store,FALSE,West Side,W29,Humboldt Park,23H,2003,47,M,Black,9999-12-31T00:00:00.000Z,351,9999-12-31T00:00:00.000Z,D06,52,Unknown,White,Under Investigation,Property,0,Medium,FALSE
11957261,CPD090602,Theft,Street,FALSE,North Side,W38,Englewood,23H,2016,74,X,Asian,9999-12-31T00:00:00.000Z,119,9999-12-31T00:00:00.000Z,D21,29,F,White,Under Investigation,Property,60619,Normal,FALSE
11957328,CPD041704,Theft,Retail Store,TRUE,Downtown,W11,Unknown,23H,2014,31,M,Black,9999-12-31T00:00:00.000Z,1221,9999-12-31T00:00:00.000Z,D21,30,X,White,Open,Property,60615,Medium,FALSE
11957355,CPD825295,Criminal Damage,Bar,TRUE,Downtown,W44,Unknown,290,2002,80,X,Black,9999-12-31T00:00:00.000Z,1504,9999-12-31T00:00:00.000Z,D16,46,Unknown,Hispanic,Open,Property,60619,Medium,TRUE
11957750,CPD250924,Battery,Public Transit,FALSE,South Side,W6,Lakeview,13A,2020,62,F,Asian,9999-12-31T00:00:00.000Z,1113,9999-12-31T00:00:00.000Z,D25,-1,Unknown,Unknown,Pending,Violent,60612,High,FALSE
11957753,CPD683263,Robbery,Bar,FALSE,Far South Side,W10,Unknown,120,2015,61,X,White,9999-12-31T00:00:00.000Z,221,9999-12-31T00:00:00.000Z,D12,43,X,Hispanic,Open,Violent,60615,High,FALSE
11958035,CPD373950,Auto Theft,Street,FALSE,North Side,W47,Austin,240,2022,-1,Unknown,Black,9999-12-31T00:00:00.000Z,844,9999-12-31T00:00:00.000Z,D07,-1,Unknown,Black,Open,Property,60608,Medium,FALSE
11958209,CPD630848,Disorderly Conduct,Retail Store,FALSE,South Side,W30,Englewood,90C,2007,47,F,Black,9999-12-31T00:00:00.000Z,1151,9999-12-31T00:00:00.000Z,D02,22,Unknown,Hispanic,Under Investigation,Other,60622,Low,FALSE
11958261,CPD018341,Disorderly Conduct,Parking Lot,TRUE,Downtown,W24,Lakeview,90C,2022,58,X,Hispanic,9999-12-31T00:00:00.000Z,1321,9999-12-31T00:00:00.000Z,D23,-1,Unknown,Hispanic,Open,Other,60629,Low,FALSE
11958262,CPD741319,Theft,Street,TRUE,West Side,W1,Englewood,23H,2009,57,X,Unknown,9999-12-31T00:00:00.000Z,2328,9999-12-31T00:00:00.000Z,D18,-1,M,Black,Open,Property,60637,Medium,TRUE
11958309,CPD161878,Burglary,Residence,FALSE,Downtown,W36,Humboldt Park,220,2010,-1,Unknown,White,9999-12-31T00:00:00.000Z,1827,9999-12-31T00:00:00.000Z,D19,58,M,Black,Under Investigation,Property,60608,Medium,FALSE
11958403,CPD629551,Theft,Unknown,FALSE,Far South Side,W19,Englewood,23H,2002,45,X,White,9999-12-31T00:00:00.000Z,1548,9999-12-31T00:00:00.000Z,D17,50,X,White,Under Investigation,Property,60615,Medium,FALSE
11958554,CPD478620,Fraud,Street,FALSE,West Side,W6,Humboldt Park,26A,2011,52,M,Black,9999-12-31T00:00:00.000Z,1536,9999-12-31T00:00:00.000Z,D18,73,F,White,Open,Property,60625,Medium,FALSE
11958573,CPD128774,Theft,Public Transit,FALSE,West Side,W48,Englewood,23H,2011,78,Unknown,Black,9999-12-31T00:00:00.000Z,524,9999-12-31T00:00:00.000Z,D05,62,F,Hispanic,Open,Property,60649,Medium,FALSE
